,date,title,links,description
377,21.03.18,"[단독] 블링컨 ""한국과 쿼드 협조할 방법 찾을 수 있을 것""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006247503"",""링크"")","블링컨 미국 국무장관이 한국 방문의 마지막 일정으로 SBS와 단독 인터뷰를 가졌습니다. 블링컨 장관은 미국이 주도하는 중국 견제협의체, 쿼드와 …"
378,21.03.18,"[단독] 블링컨 ""한국과 쿼드 협조할 방법 찾을 수 있을 것""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006247526"",""링크"")","토니 블링컨 미 국무장관이 미국·일본·인도·호주 등 4개국 협의체인 쿼드와 관련해 ""한국과 쿼드 관련해서도 협조할 수 있는 방법을 찾을 …"
379,21.03.18,[단독] 5년간 관리비 10억 빼돌려도…감사 의견 '적정',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006247495"",""링크"")",서울의 한 아파트 단지에서 관리사무소 경리가 5년 동안 약 10억 원을 횡령한 게 드러났습니다. 장부를 조작하고 통장 사본을 위조하며 돈을 빼갔…
380,21.03.18,"[단독] ""박형준 부인 아파트 전 주인은 아들""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006247487"",""링크"")",박형준 국민의힘 부산시장 후보 부인의 해운대 엘시티 매입 관련 의혹이 가라앉지 않고 있습니다. 박 후보 측은 부인 조 모 씨가 지난해 4월 정상…
381,21.03.18,[단독] 땅 사면 2배 보상…족집게 투자한 공무원 부인,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006247485"",""링크"")","경북에선 전직 도청 간부의 아내가 공공주택지구 농지를 사들인 뒤, 거액의 보상을 받은 걸로 드러났습니다. 남편이 도청 개발부서에 있던 때 아내가…"
382,21.03.17,"[단독] ""투약 스케줄 짜고 판매도""…이여상 약물 폭로","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006245845"",""링크"")",지난 2019년에 유소년 선수들에게 금지 약물을 투여한 혐의로 전 프로야구 선수 이여상 씨가 유죄 판결을 받았습니다. 그런데 이 씨는 최근에 한…
383,21.03.17,"[단독] 전달자라던 이여상…""투약 스케줄 짜고 판매도""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006245823"",""링크"")","전 프로야구 선수 이여상이 불법 도핑을 치밀하게 주도한 정황이 SBS 취재 결과 드러났습니다. 이여상은 지난주 한 매체와 인터뷰에서 ""알…"
384,21.03.17,[단독] '10년 도피 생활 마침표' 아내 살인미수 남편 검거,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006245438"",""링크"")",아내를 흉기로 찌르고 달아난 뒤 살인미수 혐의로 10년간 수사기관의 추적을 받아온 지명수배자가 술에 취해 시비를 일으켰다가 경찰에 붙잡혔습니다.
385,21.03.16,"[단독] 개업하자 쏟아진 악플…""건당 3만 원 별점 테러""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244571"",""링크"")",한 미용실 직원이 아르바이트까지 동원해서 근처의 다른 미용실에 대한 안 좋은 후기들을 쓰도록 한 사실이 드러났습니다. 경쟁 업체가 자기가 일하는…
386,21.03.16,[단독] 새벽 영업 들키자…문 잠그고 허위 화재 신고,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244567"",""링크"")",지난 금요일 서울 이태원의 한 단란주점이 방역수칙 어기고 새벽까지 영업하다 적발됐습니다. 그런데 업소 측에서 문을 걸어 잠그고 경찰 따돌리기 위…
387,21.03.16,[단독] 재개발 집 산 구청장…강령 위반에 이해충돌인데 징계 못 해,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244562"",""링크"")",서울 용산구청장이 구청장으로 있으면서 관내 재개발 지역의 집을 사들인 것은 공무원 행동강령을 위반한 것이라고 국민권익위원회가 판단했습니다. 그런…
388,21.03.16,[단독] 엉터리 토지 보상에 날린 234억…한 푼도 못 건졌다,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244588"",""링크"")","지난해 7월, 국무조정실이 지난 2009년 이후 실시 된, 부지 면적 100만 제곱미터 이상 16개 지구 대규모 택지개발사업의 보상 실태를 조사…"
389,21.03.16,[단독] 공적자금 120억도 실수로 날려…담당자엔 경고뿐,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244152"",""링크"")","지금 받지 못하고 있는 돈도 문제지만, 정부와 LH가 돌려받는 것이 어렵다면서 아예 포기해버린 120억 원도 선뜻 이해가 되지를 않습니다. 잘못…"
390,21.03.16,[단독] 엉터리 심사로 234억 내주고…한 푼도 못 건져,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244151"",""링크"")","오늘 8시 뉴스는 저희가 단독 취재한 소식으로 시작하겠습니다. 직원들의 투기 의혹이 속속 드러나고 있는 LH가 그동안 어떻게 일해왔는지, 또 공…"
391,21.03.16,[단독] 이태원서 단란주점 새벽 운영 발각…허위 화재 신고까지,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244585"",""링크"")",이태원의 한 단란주점이 방역수칙을 어기고 심야 영업을 하다가 경찰에 붙잡혔습니다. 서울 용산경찰서는 지난 12일 새벽 2시쯤 이태원역 근처에 있…
392,21.03.16,"[단독] ""혹시 수유리파?""…극단적 선택하려던 남성 설득한 경찰","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244584"",""링크"")","극단적 선택을 시도하려던 남성이 경찰의 설득 끝에 목숨을 구했습니다. 지난 8일 0시 20분쯤, 서울 강북구의 한 주택에서 술을 마신 남성이 극…"
393,21.03.16,"[단독] 권익위 ""'재개발 건물 매입' 용산구청장, 행동강령 위반""…이해충돌방지법 필요","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006244136"",""링크"")",관할 재개발구역 내 건물을 사들여 이해충돌 논란을 빚은 성장현 서울 용산구청장에 대해 국민권익위가 용산구 공무원 행동강령 위반이라고 결론 내린 …
394,21.03.15,[단독] F-35 도입 2년 만에 '업그레이드' 3천억 원 청구,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006242904"",""링크"")","우리 공군이 스텔스전투기 F-35를 미국으로부터 한창 도입하고 있습니다. 1호기를 인수한 지 2년, 실전 배치한지는 겨우 1년 3개월 됐는데, …"
395,21.03.15,"[단독] ""차명 청약통장 수백 개…계약금 대납 특혜 분양""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006242902"",""링크"")",부산 해운대 초고층 주상복합건물인 엘시티에 특혜 분양이 있었다는 진정서가 경찰에 접수됐다는 소식 전해드렸는데요. 분양 당시 엘시티 측이 작성한 …
396,21.03.15,[단독] 도박 대금 챙겨 달아나자 보복 납치 · 폭행,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006242893"",""링크"")","서울의 한 아파트에서 남성 5명이 다른 1명을 납치, 감금하고 20시간 가까이 집단폭행했습니다. 불법 도박 대금과 관련이 있는 것으로 알려졌는데…"
397,21.03.15,[단독] 불법 도박대금 들고 도망…납치 · 감금 · 폭행까지,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006242923"",""링크"")",서울 한복판에서 한 남성을 납치해 감금·폭행한 일당이 경찰에 붙잡혔습니다. 서울 금천경찰서는 지난 1일 20대 남성 A씨를 납치해 아파트에 감금…
398,21.03.15,"[단독] 엘시티 특혜 분양…""차명 청약통장 · 사재기 동원""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006242865"",""링크"")",엘시티 특혜 분양 의혹 사건을 수사하고 있는 부산경찰청은 엘시티 실소유주인 이영복 회장의 핵심 측근으로 알려진 복수의 핵심 인물을 불러 조사하고…
399,21.03.13,[단독] 공사 소음 항의하자…60대 노인 무차별 폭행,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006240895"",""링크"")","한 60대 노인이 집 주변에 공사현장 소음이 심하다며 항의했다가 철거업체 직원에게 무차별 폭행을 당했습니다. 노인을 길바닥에 눕혀놓고 때렸는데,…"
400,21.03.13,"[단독] ""남편이 마약한 거 같아요"" 재범 멈춘 아내의 신고","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006240526"",""링크"")",마약 투약 혐의로 한 차례 복역한 뒤 지난해 출소한 남성이 또 마약을 투약했다가 이를 눈치챈 부인의 신고로 경찰에 붙잡혔습니다. 오늘 서울 중랑…
401,21.03.11,[단독] 코로나 면봉에 자동차 고착제를…유해성 긴급조사,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006238922"",""링크"")",자동차를 도색할 때 페인트가 차에 잘 붙도록 도와주는 화학물질이 있습니다. 그 물질 자체는 몸에 좋지 않은 것이라서 그것을 먹거나 마시면 안 됩…
402,21.03.11,[단독] 자체 적발 10년간 3건…의지도 능력도 없었다,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006238921"",""링크"")",이번 사태를 보고 있으면 공공기관이나 지방자치단체가 과연 구성원들의 부동산 투기를 스스로 잡아낼 의지와 능력은 있는 것인지 의문이 듭니다. 그래…
403,21.03.11,[단독] 코로나 검사 면봉에 자동차용 고착제 사용…식약처 조사 착수,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006238947"",""링크"")",코로나19 검사용 면봉에 자동차용 고착제가 쓰였다는 의혹이 제기돼 식약처가 조사에 나섰습니다. SBS는 코로나 검사용 면봉을 제조하는 한 업체가…
404,21.03.10,[단독] AZ 백신 5월 말 350만 명분 도입 확정,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006237468"",""링크"")","국내 접종이 순차적으로 이뤄지고 있지만, 세계적으로 백신 수급이 원활하지 않아 걱정이었는데요. 우리나라가 아스트라제네카 백신과 계약한 분량 가운…"
405,21.03.10,[단독] 휴대전화 포렌식 집중…'개발 정보' 공유 조사,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006237049"",""링크"")",경찰은 어제 압수수색에서 확보한 LH 직원들의 컴퓨터와 휴대전화에 담긴 내용을 분석하고 있습니다. 특히 부동산 고수라고 불리면서 이번에 땅을 가…
406,21.03.09,[단독] '규정'에 묶인 임효준…베이징행 힘들 듯,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006235757"",""링크"")",중국으로 귀화한 쇼트트랙의 임효준 선수가 대한체육회의 승인 없이는 베이징올림픽에 출전할 수 없는 것으로 드러났습니다. 열쇠를 쥐고 있는 체육회 …
407,21.03.09,[단독] 우르르 몰려와 협박…뒷돈 받고 특정 업체로 견인,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006235746"",""링크"")",교통사고 현장에서 막말과 협박을 일삼으며 사고 차량을 독점 견인해온 일당이 붙잡혔습니다. 보험사 직원이나 다른 견인차기사들을 이런 식으로 쫓아낸…
408,21.03.09,[단독] 음주 단속에 운전자 바꿔치기?…수상한 의원 비서,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006235745"",""링크"")",음주운전자의 옆자리에 타고 있던 한 국회의원 수행비서가 경찰 음주 단속에 거칠게 항의하다 공무집행방해 혐의로 입건됐습니다. 그런데 경찰이 더 조…
409,21.03.09,[단독] 회장님으로 불린 LH 직원…파면하면 끝,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006235734"",""링크"")",LH의 직원 관리와 감독이 그동안 얼마나 허술했는지 보여주는 내용을 저희가 하나 단독 취재했습니다. LH 한 직원이 부동산 개발 회사에서 금품을…
410,21.03.09,"[단독] 국회의원 비서가 운전자 바꿔치기 의혹…""오늘 사직서 접수""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006236069"",""링크"")","국회의원 수행비서가 술을 마시고 차를 몰다가, 운전자 바꿔치기까지 한 정황이 드러나 경찰이 수사에 나섰습니다. 경기 광명경찰서는 열린민주당 김진…"
411,21.03.09,[취재파일][단독] 한국이 반대하면 임효준 베이징올림픽 불발,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006234576"",""링크"")",중국 귀화를 선택해 충격을 던진 2018 평창 동계올림픽 금메달리스트 임효준 선수가 자신이 원하는 2022 베이징 동계올림픽에 출전하지 못할 가…
412,21.03.08,[단독] '과학화 철책' 10km 먹통…한눈팔면 '경계 실패',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006234591"",""링크"")",최근 북한 남성이 헤엄쳐서 내려온 걸 우리 군이 놓친 사실이 알려지면서 최전방 경계망을 다시 점검해야 한다는 목소리가 높습니다. 그런데 저희 취…
413,21.03.08,[단독] 성우 출신 50대 남성 동거인 폭행으로 붙잡혀,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006234124"",""링크"")",성우 출신 50대 남성이 자신의 주거지에서 동거인을 폭행하고 달아났다가 경찰에 붙잡혔습니다. 서울 동대문경찰서는 50대 남성 조 모 씨를 특수폭…
414,21.03.06,"[단독] 日 극우, 노벨상 수상자에게 항의…""살해 협박까지""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006232572"",""링크"")","미국 필라델피아에서 하버드대 램지어 교수의 위안부 논문을 규탄하는 결의안이 처음으로 채택되면서, 학계뿐 아니라 지역사회로까지 그를 비판하는 움직…"
415,21.03.05,[단독] 가림막 치고 30명 넘게 '단체 술판'…식당만 과태료,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006231916"",""링크"")",5인 이상 사적 모임이 금지되고 있는 때 30명 넘는 젊은 기업인들의 친목 모임을 갖고 몰래 술판을 벌인 게 드러났습니다. 그런데 당시 신고를 …
416,21.03.05,"[단독] ""나 북한 간첩인데, 귀순 중"" …112에 장난 전화","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006231537"",""링크"")",자신을 북한에서 넘어온 간첩이라 소개하며 귀순하고 있다고 경찰에 허위신고 한 50대 남성이 경찰에 붙잡혔습니다. 오늘 서울 중랑경찰서는 귀순 중…
417,21.03.04,"[단독] ""미 국무 · 국방장관, 17~18일 첫 방한 추진""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006230259"",""링크"")","미 국무장관, 국방장관이 오는 17일 우리나라 방문을 추진 중인 사실이 확인됐습니다. 바이든 행정부 출범 이후 고위 관료들의 첫 방한인데 김혜영…"
418,21.03.04,"[단독] ""일본 조폭 대부분 한국인""…공동 저자도 혐오 발언","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006230768"",""링크"")",일본군 위안부를 자발적 매춘부라고 주장한 하버드대 램지어 교수가 일본 조직폭력배 대부분이 한국인이라고 주장한 논문도 냈던 걸로 확인됐습니다. 이…
419,21.03.04,[단독] '1학년은 이성교제 금지'…생도 40여 명 징계,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006230253"",""링크"")","육해공 3군은 사관학교에서 1학년 생도의 이성교제를 금지해왔는데요, 인권침해라는 비판 속에 지금 공군과 육군이 해당 규정을 폐지했습니다. 하지만…"
420,21.03.04,"[단독] 미 국무 · 국방장관, 17~18일 첫 방한 추진","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006230770"",""링크"")",블링컨 미 국무장관과 오스틴 국방장관이 약 2주 뒤인 오는 17일부터 1박 2일간 우리나라를 방문하는 방안이 추진 중인 것으로 SBS 취재 결과…
421,21.03.03,"[단독] 檢 ""전산 기록 조작""…차규근 ""전산 수정 조사 때 알아, 지시 없었다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006229116"",""링크"")",김학의 전 차관을 불법 출금한 혐의로 모레 구속영장 심사를 앞두고 있는 차규근 출입국 본부장에게 내부 전산기록을 조작했단 혐의가 추가된 것으로 …
422,21.03.03,"[단독] ""김여정이 백신 총괄""…5월까지 170만 회분 전달","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006229085"",""링크"")",북한에서 김정은 총비서의 여동생인 김여정 부부장이 코로나 백신 관련 업무를 총괄하고 있는 걸로 SBS 취재 결과 파악됐습니다. 코백스가 오는 5…
423,21.03.03,"[단독] ""전산 기록 조작""…이성윤 · 이규원은 공수처 이관","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006229084"",""링크"")",김학의 전 차관을 출국금지하는 과정에 불법이 있었는지를 조사하고 있는 검찰이 차규근 출입국 본부장에 대해서 구속영장을 청구했습니다. 영장에는 차…
424,21.03.03,"[단독] ""쑥 태운 냄새""…가보니 유명 래퍼 대마 흡연","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006229072"",""링크"")","최근 마약 관련 소식 자주 전해드리고 있는데요, 이틀 전에는 서울 도심에서 유명 래퍼가 대마초를 피운 혐의로 경찰에 체포됐습니다. 한성희 기자의…"
425,21.03.03,"[단독] 시의원 딸도 발표 전 땅 샀다…""정보 없었다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006229063"",""링크"")",그런데 저희 취재 결과 LH 직원들뿐 아니라 시흥시 시의원의 딸도 해당 지역 안에 땅을 사서 거기에 2층짜리 집을 지은 것으로 확인됐습니다. 시…
426,21.03.03,[단독] 유명 래퍼 킬라그램 대마초 소지 · 흡연 입건,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006228755"",""링크"")",유명 래퍼 킬라그램이 대마초를 소지하고 흡연한 혐의로 경찰에 붙잡혔습니다. 오늘 서울 영등포경찰서는 미국 국적의 래퍼 킬라그램을 마약류관리에관한…
427,21.03.02,"[단독] ""매춘 계약서 어딨나""…램지어에게 소명 요구한 학술지","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006227507"",""링크"")",하버드대 램지어 교수의 위안부 논문을 철회할지 검토하는 학술지 측이 중요한 단계인 당사자 의견 청취 절차에 들어갔습니다. 한국인 위안부 계약서가…
428,21.03.02,[단독] 2016년 설치 후 툭하면 고장…긴급 실태 점검,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006227511"",""링크"")",경계 시스템의 이런 문제는 지난 2016년 이후 계속돼왔습니다. 그래서 일선 부대에서는 그걸 고쳐달라고 이야기를 했지만 국방부는 줄곧 미뤄 왔습…
429,21.03.02,"[단독] ""연간 21만 회 경고음""…""계속 울려 노이로제""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006227510"",""링크"")","지난달 동해안으로 내려온 북한 남성은 감시 장비에 여덟 차례 포착됐지만, 우리 군은 알아차리지 못했습니다. 특히 경고음이 두 차례나 울렸는데도,…"
430,21.03.02,[단독] 병원 내 모든 직원으로 우선 접종 확대,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006227494"",""링크"")",현재 우리나라에서 화이자 백신은 코로나 전담병원 의료진이 먼저 맞고 있습니다. 그런데 방역 당국이 우선 접종 대상을 병원의 모든 직원까지 확대하…
431,21.03.02,"[단독] ""원하는 점수 안 나올까 봐"" 공인회계사 시험 중 난동","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006227095"",""링크"")",공인회계사 시험시간 도중 원하는 점수가 나오지 않을 것 같단 이유로 행패를 부린 남성이 경찰에 붙잡혔습니다. 오늘 서울 송파경찰서는 지난달 28…
432,21.02.27,"[단독] ""학술지가 가짜뉴스 통로?""…'항의 표시' 사임","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006224665"",""링크"")",위안부는 자발적 매춘부라는 하버드대 램지어 교수가 점점 코너로 몰리고 있습니다. 문제의 논문이 실린 학술지 부편집인이 가짜뉴스이자 역사 왜곡이라…
433,21.02.26,"[단독] 녹취 속 당사자 ""화해 원했을 뿐 회유하지 않았다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006224071"",""링크"")","성폭력 의혹을 제기한 사람들 쪽에서는 기성용 선수 측이 자신들을 회유했다, 이렇게 주장하고 있는데 저희가 취재해본 결과는 많이 달랐습니다. 하성…"
434,21.02.26,"[단독] ""위안부 매춘 계약서 없다"" 램지어, 오류 시인","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006224060"",""링크"")",위안부 피해자들을 자발적 매춘부라고 주장한 하버드대 램지어 교수가 논문의 근거로 거론한 매춘 계약서는 사실 없다고 실토했습니다. 10살 소녀까지…
435,21.02.26,"[단독] 램지어 ""위안부 매춘 계약서 없어""…결국 실토","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006224085"",""링크"")",위안부 피해자들을 자발적 매춘부라고 주장했던 램지어 하버드대 교수가 논문에서 실체가 있다고 주장했던 매춘 계약서가 사실 없다고 실토했습니다. 잡…
436,21.02.26,"[단독] ""지인에게 수사 내용 흘려"" 총경급 경찰 간부 직위해제","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006224084"",""링크"")",공무상 비밀누설 혐의로 기소된 총경급 간부 경찰관이 직위 해제됐습니다. 오늘 경찰청은 울산경찰청 소속의 A 총경을 어제부로 직위해제 조치했다고 …
437,21.02.26,"[단독] ""울며 보채서 때렸다""…생후 3개월 응급실행","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006223167"",""링크"")",울며 보챈다는 이유로 생후 3개월 된 아이를 심하게 때린 40대 남성이 경찰에 붙잡혔습니다. 서울경찰청 여성청소년범죄수사대는 42살 남성 김모 …
438,21.02.25,"[단독] ""김학의 사건, 공수처 이첩 협의""…검찰 의도는","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006222600"",""링크"")","김학의 전 법무차관을 출국금지한 과정에 법을 어긴 것이 있는지 현재 검찰이 수사하고 있습니다. 현직 검사도 수사 대상에 올라 있는데, 검사를 수…"
439,21.02.25,"[단독] 노벨상 수상자도 연판장 서명…""램지어 용납 못 해""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006222589"",""링크"")","일본군 위안부를 매춘부로 규정한 하버드대 램지어 교수의 논문을 철회하라며 전 세계 경제학자들이 연판장을 돌리고 있다는 소식 전해드렸는데, 여기에…"
440,21.02.25,"[단독] 예수교장로회 신도도 대체복무…""살인 금한 종교""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006222588"",""링크"")",종교적 신념 등을 이유로 한 병역 거부와 관련해 지난해 대체복무제가 도입됐습니다. 초기 심사에서는 대체역으로 편입된 사람들이 모두 여호와의증인 …
441,21.02.25,"[단독] ""딸 같아서, 아빠 마음으로""…신입 성추행한 회장님","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006222617"",""링크"")",지난 달 초 한 부동산 개발회사에 입사한 20대 신입 직원 A 씨는 입사 직후 회장에게 지속적인 추행을 당했다며 경찰에 고소장을 제출했습니다. …
442,21.02.23,"[단독] LGU+ ""해지 막으면 3만 원 지급""…""사은품 수준""?","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006219251"",""링크"")",LGU+가 기존 가입자들이 통신사를 다른 데로 바꾸지 못하도록 일선 유통점에 수수료를 줘가면서 관리해왔던 것으로 확인됐습니다. 법을 어겼을 가능…
443,21.02.23,[단독] 업무 배정 · 평가 방법 알려야…노동자 인정 안 해,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006219243"",""링크"")","배달기사는 업무 배정이라던지 업무 평가, 또 내가 받을 돈을 모두 업체가 정한 대로 따라야만 합니다. 하는 일만 보면 근로기준법이 정한 근로자와…"
444,21.02.23,"[단독] ""10살 소녀도 계약 매춘부""…연판장 돌린 경제학자","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006219241"",""링크"")",역사를 부정하고 위안부를 모욕하는 논문을 쓴 하버드대 교수가 자신의 논문에서 10살 소녀도 자발적인 계약 매춘부라고 주장했습니다. 참다못한 미국…
445,21.02.23,"[단독] LGU+, 가입자 이탈 막으려 차별 혜택","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006219569"",""링크"")","엘지유플러스가 자사 고객이 통신사를 바꾸지 못하도록 일선 유통점에 수수료를 줘가며 관리해온 것으로 확인됐습니다. SBS가 입수한, 엘지유플러스가…"
446,21.02.23,"[단독] 플랫폼종사자법 초안 입수…""업무 배정, 평가 방식 알려야""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006219216"",""링크"")",정부가 추진 중인 '플랫폼 종사자 보호 및 지원에 관한 법률안' 초안을 SBS가 입수했습니다. 법안에는 플랫폼 기업의 의무와 책임이 담겼습니다.
447,21.02.22,[단독][취재파일] 19년째 그대로인 화학물질 기준…고시만 빨리 했더라면,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006217196"",""링크"")",회사에 고용된 노동자들은 모두 출근을 합니다. 업무를 마치면 퇴근을 합니다.
448,21.02.21,"[단독] 이용구 폭행 직후 통화 장면 확보하고도…""수사 본류 아냐""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006216600"",""링크"")",이용구 법무차관의 음주 폭행 사건을 재수사하고 있는 검찰이 폭행 직후 이 차관이 누군가에게 전화하는 영상을 확보했습니다. 경찰이 출동한 다음 통…
449,21.02.21,"[단독] ""출간 중단, 윤리위 검토""…위안부 논문 '유령 블로그' 인용","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006216598"",""링크"")",위안부 피해자를 매춘부로 규정한 하버드 램지어 교수의 다른 역사 왜곡 논문에 대해서도 윤리 위원회가 검토에 들어가며 제동이 걸렸습니다. 또 위안…
450,21.02.19,[단독] 대전→세종 특별공급 금지…수도권 이전만 적용,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006215274"",""링크"")",세종시로 옮기는 정부 부처 공무원들은 아파트 특별공급 기회를 받습니다. 그런데 대전처럼 세종에서 가까운 곳에서 옮기는 공무원한테도 특별공급 기회…
451,21.02.19,[단독] 미리 도면 받아 연습…문제 알려준 출제 자문위원,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006215268"",""링크"")",국비 지원을 받는 직업훈련기관의 원장이 목공 장인을 뽑는 국가자격증 시험 문제를 빼냈다가 붙잡혔습니다. 출제기관 자문위원이 시험 문제 정보를 건…
452,21.02.19,[단독] 온라인 쇼핑하듯 마약 거래…다크웹에서 9배 증가,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006215260"",""링크"")","그런데 마약 범죄 증가를 그냥 '착시현상'으로 보기 어려운 부분도 있습니다. 누가 어떤 활동을 했는지 알기 어려운 숨겨진 인터넷, 다크웹을 통한…"
453,21.02.18,"[단독] ""계약서 · 증언 없다"" 논문 사기로 비화하나","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006213817"",""링크"")","일본군 위안부는 매춘부라고 주장한 논문을 향해서 비판이 커지자, 같은 하버드대 역사학과 교수들이 논문에 대한 반박문을 내놨습니다. 문제의 논문은…"
454,21.02.17,"[단독] ""냉장고에 돈 보관하라""…당당히 찾으러 온 수거책","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006212316"",""링크"")",보이스피싱 범죄가 갈수록 대담해지고 있습니다. 돈을 찾아 집안 냉장고에 넣어야 한다고 지시하고는 피싱 조직원이 그 집에 들어가 현금을 가로채려는…
